Type,Invoice Code,Invoice Date,Brand Name,Product Code,Qty,Unit Price,Price Before Discount,Price After Discount,Cost,GP,GP Before Disc,Currency
CN,160762,2018-09-05,VMWare Inc,HZ7-ADN-100-G-SSS-C,-1,159000.00,-159000.00,-159000.00,-215623.44,56623.44,56623.44,Thai Baht
CN,160762,2018-09-05,VMWare Inc,HZ7-ADN-100-C,-1,755000.00,-755000.00,-755000.00,-629418.93,-125581.07,-125581.07,Thai Baht
CN,160763,2018-09-05,VMWare Inc,HZ7-ADN-100-G-SSS-C,-4,159000.00,-636000.00,-636000.00,-591480.00,-44520.00,-44520.00,Thai Baht
CN,160805,2018-09-07,VMware VSPP,VSPP-360-RENT,-1,13400.00,-13400.00,-13400.00,-10154.88,-3245.12,-3245.12,Thai Baht
CN,160805,2018-09-07,VMware VSPP,VSPP-360-1-RENT,-137,37.00,-5069.00,-5069.00,-3864.50,-1204.50,-1204.50,Thai Baht
CN,160864,2018-09-10,VMWare Inc,VS6-STD-C,-1,38900.00,-38900.00,-38900.00,-27909.75,-10990.25,-10990.25,Thai Baht
CN,160864,2018-09-10,VMWare Inc,VS6-STD-G-SSS-C,-1,24500.00,-24500.00,-24500.00,-8108.10,-16391.90,-16391.90,Thai Baht
CN,160864,2018-09-10,VMWare Inc,VS6-STD-C,-1,38900.00,-38900.00,-38900.00,-27909.75,-10990.25,-10990.25,Thai Baht
CN,160864,2018-09-10,VMWare Inc,VS6-STD-G-SSS-C,-1,24500.00,-24500.00,-24500.00,-8108.10,-16391.90,-16391.90,Thai Baht
CN,161091,2018-09-18,Veritas,13670-M0008,-1,20500.00,-20500.00,-20500.00,-19123.14,-1376.86,-1376.86,Thai Baht
CN,161091,2018-09-18,Veritas,10931-M0008,-1,32800.00,-32800.00,-32800.00,-30646.14,-2153.86,-2153.86,Thai Baht
CN,161289,2018-09-26,VMWare Inc,PSVM-PS,-1,60000.00,-60000.00,-60000.00,-59000.00,-1000.00,-1000.00,Thai Baht
CN,161319,2018-09-26,NetApp BV,SW-2-CL-BASE,-1,5000.00,-5000.00,-5000.00,0.00,-5000.00,-5000.00,Thai Baht
CN,161321,2018-09-26,NetApp BV,SW-2-SMGR-01-C,-4,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
CN,161321,2018-09-26,NetApp BV,SW-2-SMIRROR-01-C,-4,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
CN,161321,2018-09-26,NetApp BV,SW-2-SRESTORE-01-C,-4,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
CN,161321,2018-09-26,NetApp BV,SW-2-SVAULT-01-C,-4,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
CN,161321,2018-09-26,NetApp BV,SW-2-CIFS-01-C,-4,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
CN,161321,2018-09-26,NetApp BV,SW-2-FCP-01-C,-4,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
CN,161321,2018-09-26,NetApp BV,SW-2-NFS-01-C,-4,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
CN,161321,2018-09-26,NetApp BV,SW-2-CL-BASE,-1,1728000.00,-1728000.00,-1728000.00,0.00,-1728000.00,-1728000.00,Thai Baht
CN,161321,2018-09-26,NetApp BV,FAS2620-SYS-SC,-2,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
CN,161321,2018-09-26,NetApp BV,FAS2620A-002-SC,-4,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
CN,161321,2018-09-26,NetApp BV,SW-2-2620A-NVE-C,-4,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
CN,161321,2018-09-26,NetApp BV,FAS2620A-EXP-101,-2,0.00,0.00,0.00,-512746.86,512746.86,512746.86,Thai Baht
CN,161321,2018-09-26,NetApp BV,OS-ONTAP1-CAP1-PREM-1P-P,-960,0.00,0.00,0.00,-982017.79,982017.79,982017.79,Thai Baht
CN,161321,2018-09-26,NetApp BV,X800-42U-R6,-4,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
CN,161321,2018-09-26,NetApp BV,X6596-R6,-8,0.00,0.00,0.00,-47077.72,47077.72,47077.72,Thai Baht
CN,161321,2018-09-26,NetApp BV,X66250-5,-8,0.00,0.00,0.00,-12624.03,12624.03,12624.03,Thai Baht
CN,161321,2018-09-26,NetApp BV,DATA-AT-REST-ENCRYPTION,-4,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
CN,161321,2018-09-26,NetApp BV,FAS2650A-002-SC,-2,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
CN,161321,2018-09-26,NetApp BV,SW-2-2650A-NVE-C,-2,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
CN,161321,2018-09-26,NetApp BV,FAS2650A-EXP-119,-1,0.00,0.00,0.00,-388805.67,388805.67,388805.67,Thai Baht
CN,161321,2018-09-26,NetApp BV,X800-42U-R6,-2,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
CN,161321,2018-09-26,NetApp BV,X6588-R6,-8,0.00,0.00,0.00,-56715.31,56715.31,56715.31,Thai Baht
CN,161321,2018-09-26,NetApp BV,X66250-5,-8,0.00,0.00,0.00,-12554.05,12554.05,12554.05,Thai Baht
CN,161321,2018-09-26,NetApp BV,DATA-AT-REST-ENCRYPTION,-2,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
CN,161321,2018-09-26,NetApp BV,X-02659-00,-1,0.00,0.00,0.00,-2038.81,2038.81,2038.81,Thai Baht
CN,161321,2018-09-26,NetApp BV,OS-ONTAP1-CAP2-PREM-1P-P,-432,0.00,0.00,0.00,-496951.80,496951.80,496951.80,Thai Baht
CN,161321,2018-09-26,NetApp BV,CS-S-SSP-4D,-1,0.00,0.00,0.00,-69657.55,69657.55,69657.55,Thai Baht
CN,161321,2018-09-26,NetApp BV,X800D-R6,-2,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
CN,161321,2018-09-26,NetApp BV,PSNAP-PS,-3,0.00,0.00,0.00,-105000.00,105000.00,105000.00,Thai Baht
CN,161321,2018-09-26,NetApp BV,PSNAP-MA,-3,0.00,0.00,0.00,-180000.00,180000.00,180000.00,Thai Baht
CN,161321,2018-09-26,NetApp BV,SW-2-CL-LICENSEMGR,-1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
CN,161321,2018-09-26,NetApp BV,SW-2-SC-FOUNDATION,-2,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
CN,161321,2018-09-26,NetApp BV,SW-2-SMBR-01-C,-2,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
CN,161321,2018-09-26,NetApp BV,SW-2-SMGR-01-C,-2,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
CN,161321,2018-09-26,NetApp BV,SW-2-SMIRROR-01-C,-2,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
CN,161321,2018-09-26,NetApp BV,SRESTORE-01-C,-2,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
CN,161321,2018-09-26,NetApp BV,SW-2-SVAULT-01-C,-2,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
CN,161321,2018-09-26,NetApp BV,SW-2-CIFS-01-C,-2,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
CN,161321,2018-09-26,NetApp BV,X-02657-00,-2,0.00,0.00,0.00,-4055.01,4055.01,4055.01,Thai Baht
CN,161321,2018-09-26,NetApp BV,X6562-R6,-8,0.00,0.00,0.00,-1920.02,1920.02,1920.02,Thai Baht
CN,161321,2018-09-26,NetApp BV,X6568-R6,-8,0.00,0.00,0.00,-26492.76,26492.76,26492.76,Thai Baht
CN,161321,2018-09-26,NetApp BV,CS-S-SSP-4D,-2,0.00,0.00,0.00,-194387.14,194387.14,194387.14,Thai Baht
CN,161321,2018-09-26,NetApp BV,X800D-R6,-4,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
CN,161321,2018-09-26,NetApp BV,SW-2-CL-BASE,-1,1533000.00,-1533000.00,-1533000.00,0.00,-1533000.00,-1533000.00,Thai Baht
CN,161321,2018-09-26,NetApp BV,FAS2650-SYS-SC,-1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
CN,161321,2018-09-26,NetApp BV,SW-2-FCP-01-C,-2,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
CN,161321,2018-09-26,NetApp BV,SW-2-NFS-01-C,-2,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
CN,161321,2018-09-26,NetApp BV,SW-2-FLEXCLONE-01-C,-2,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
CN,161321,2018-09-26,NetApp BV,FAS2650A-HA-SSA,-2,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
CN,161321,2018-09-26,NetApp BV,SW-2-CL-LICENSEMGR,-2,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
CN,161321,2018-09-26,NetApp BV,SW-2-SC-FOUNDATION-01-C,-4,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
CN,161321,2018-09-26,NetApp BV,SW-2-SMBR-01-C,-4,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
CN,161321,2018-09-26,NetApp BV,SW-2-FLEXCLONE-01-C,-4,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
CN,161321,2018-09-26,NetApp BV,FAS2620A-HA-SSA,-4,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
CN,161364,2018-09-27,Oracle Corp,B73304Y3,-1,101460.00,-101460.00,-101460.00,-94208.40,-7251.60,-7251.60,Thai Baht
CN,161364,2018-09-27,Oracle Corp,B73304,-1,31402.80,-31402.80,-31402.80,-31402.80,0.00,0.00,Thai Baht
CN,161364,2018-09-27,Oracle Corp,B73304,-1,31402.80,-31402.80,-31402.80,-31402.80,0.00,0.00,Thai Baht
CN,161368,2018-09-27,Veeam,V-ESSENT-VS-P0000-00,-3,52900.00,-158700.00,-158700.00,-156771.17,-1928.83,-1928.83,Thai Baht
CN,161368,2018-09-27,Veeam,V-ESSENT-VS-P02YP-00,-3,21600.00,-64800.00,-64800.00,-58572.36,-6227.64,-6227.64,Thai Baht
CN,161379,2018-09-27,Dell IOT & OEM,SPN-56230-F,-1,1235000.00,-1235000.00,-1235000.00,-1032617.60,-202382.40,-202382.40,Thai Baht
CN,161379,2018-09-27,Dell IOT & OEM,SPN-56250-F,-1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
CN,161379,2018-09-27,Dell IOT & OEM,SPN-56251-F,-1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
CN,161379,2018-09-27,Dell IOT & OEM,SPN-56249-F,-120,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
CN,161379,2018-09-27,Dell IOT & OEM,SPN-56238-F,-60,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
CN,161379,2018-09-27,Dell IOT & OEM,SPN-56260-F,-1,0.00,0.00,0.00,-52480.00,52480.00,52480.00,Thai Baht
IV,2969704,2018-09-03,VMWare Inc,VS6-ESSL-KIT-C,1,15000.00,15000.00,15000.00,13884.75,1115.25,1115.25,Thai Baht
IV,2969704,2018-09-03,VMWare Inc,VS6-ESSL-SUB-C,1,2100.00,2100.00,2100.00,1930.50,169.50,169.50,Thai Baht
IV,2969704,2018-09-03,VMWare Inc,VS6-ESSL-1PAK-C,1,9600.00,9600.00,9600.00,8880.30,719.70,719.70,Thai Baht
IV,2969705,2018-09-03,Veeam,V-ESSENT-VS-P0000-00,1,53400.00,53400.00,53400.00,48648.60,4751.40,4751.40,Thai Baht
IV,2969706,2018-09-03,Veeam,V-ESSENT-VS-P0000-00,1,53400.00,53400.00,53400.00,48648.60,4751.40,4751.40,Thai Baht
IV,2969726,2018-09-03,Fortinet RR,FG-60E-AR-01,1,8000.00,8000.00,8000.00,2400.00,5600.00,5600.00,Thai Baht
IV,2969726,2018-09-03,Fortinet RR,FG-60E-BDL-900-36,1,34500.00,34500.00,34500.00,33423.56,1076.44,1076.44,Thai Baht
IV,2969726,2018-09-03,Fortinet RR,FG-60E-AR-01,1,0.00,0.00,0.00,2400.00,-2400.00,-2400.00,Thai Baht
IV,2969726,2018-09-03,Fortinet RR,FG-60E-AR-01,1,0.00,0.00,0.00,2400.00,-2400.00,-2400.00,Thai Baht
IV,2969730,2018-09-03,Red Hat,RH00004,3,26210.00,78630.00,78630.00,74361.00,4269.00,4269.00,Thai Baht
IV,2969733,2018-09-03,Fortinet RR,FG-60E-BDL,1,24000.00,24000.00,24000.00,22268.09,1731.91,1731.91,Thai Baht
IV,2969735,2018-09-03,Symantec Enterprise,SEP-COM-1-24-AP-B,1,316.00,316.00,316.00,285.12,30.88,30.88,Thai Baht
IV,2969735,2018-09-03,Symantec Enterprise,SEP-CSUP-1-24-AP-B,1,395.00,395.00,395.00,356.40,38.60,38.60,Thai Baht
IV,2969736,2018-09-03,Symantec Enterprise,SEP-COM-1-24-AP-B,1,316.00,316.00,316.00,283.39,32.61,32.61,Thai Baht
IV,2969736,2018-09-03,Symantec Enterprise,SEP-CSUP-1-24-AP-B,1,395.00,395.00,395.00,354.24,40.76,40.76,Thai Baht
IV,2969737,2018-09-03,Symantec Enterprise,SEP-COM-1-24-AP-B,1,316.00,316.00,316.00,283.39,32.61,32.61,Thai Baht
IV,2969737,2018-09-03,Symantec Enterprise,SEP-CSUP-1-24-AP-B,1,395.00,395.00,395.00,354.24,40.76,40.76,Thai Baht
IV,2969740,2018-09-03,Symantec Enterprise,S-SBE-NEW-50-100-1Y,80,240.00,19200.00,19200.00,17876.00,1324.00,1324.00,Thai Baht
IV,2969741,2018-09-03,Symantec SMB,2QQQOZF0-EI1EA,9,610.00,5490.00,5490.00,4876.20,613.80,613.80,Thai Baht
IV,2969750,2018-09-03,Veritas,17736-M0032,4,41980.00,167920.00,167920.00,119511.39,48408.61,48408.61,Thai Baht
IV,2969750,2018-09-03,Veritas,13131-M0032,1,19520.00,19520.00,19520.00,14434.30,5085.70,5085.70,Thai Baht
IV,2969755,2018-09-03,Intermec Technologies Corp.,1902GSR-2USB-5..,25,9483.00,237075.00,237075.00,232333.50,4741.50,4741.50,Thai Baht
IV,2969757,2018-09-03,Intermec Technologies Corp.,42206161-01E,2,477.00,954.00,954.00,934.92,19.08,19.08,Thai Baht
IV,2969758,2018-09-03,Intermec Technologies Corp.,HH400-R1-2USB-1,1,2150.00,2150.00,2150.00,1959.66,190.34,190.34,Thai Baht
IV,2969770,2018-09-03,Intermec Technologies Corp.,YJHF600-1-2USB,50,2458.00,122900.00,122900.00,104753.31,18146.69,18146.69,Thai Baht
IV,2969806,2018-09-03,Oracle Corp,B64911,4,120860.00,483440.00,483440.00,448905.60,34534.40,34534.40,Thai Baht
IV,2969902,2018-09-03,EMC,V5-2S10-600U,11,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2969902,2018-09-03,EMC,VNX16K-PWR-12,1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2969902,2018-09-03,EMC,VNX16K-DAE-25U,1,220000.00,220000.00,220000.00,189646.11,30353.89,30353.89,Thai Baht
IV,2969902,2018-09-03,EMC,VNX16K-8GFC,2,0.00,0.00,0.00,11654.00,-11654.00,-11654.00,Thai Baht
IV,2970051,2018-09-03,Symantec Enterprise,SEP-NEW-500-1K,820,555.00,455100.00,455100.00,190916.50,264183.50,264183.50,Thai Baht
IV,2970051,2018-09-03,Symantec Enterprise,SEP-SUP-500-1K,820,0.00,0.00,0.00,238989.00,-238989.00,-238989.00,Thai Baht
IV,2970056,2018-09-03,Symantec Enterprise,S-SBE-NEW-1-24-1Y-B,2,687.00,1374.00,1374.00,1293.60,80.40,80.40,Thai Baht
IV,2970354,2018-09-03,Veritas,11094-M0008,2,19200.00,38400.00,38400.00,35459.16,2940.84,2940.84,Thai Baht
IV,2970399,2018-09-03,Symantec Enterprise,SEP-COM-25-49-AP-B,25,247.00,6175.00,6175.00,5666.20,508.80,508.80,Thai Baht
IV,2970399,2018-09-03,Symantec Enterprise,SEP-CSUP-25-49-AP-B,25,309.00,7725.00,7725.00,7084.80,640.20,640.20,Thai Baht
IV,2970563,2018-09-03,Symantec Enterprise,SEP-COM-1-24-AP-B,1,298.00,298.00,298.00,289.44,8.56,8.56,Thai Baht
IV,2970563,2018-09-03,Symantec Enterprise,SEP-CSUP-1-24-AP-B,1,372.00,372.00,372.00,361.80,10.20,10.20,Thai Baht
IV,2970564,2018-09-03,Veeam,V-ESSENT-VS-P0000-00,2,53400.00,106800.00,106800.00,89812.80,16987.20,16987.20,Thai Baht
IV,2970564,2018-09-03,Veeam Service,V-ESSENT-VS-P01YP-00,2,11600.00,23200.00,23200.00,20993.94,2206.06,2206.06,Thai Baht
IV,2970613,2018-09-03,Intermec Technologies Corp.,1250G-2USB-1,50,1980.00,99000.00,99000.00,96036.51,2963.49,2963.49,Thai Baht
IV,2970618,2018-09-03,Veritas,17736-M0032,2,33870.00,67740.00,67740.00,61823.58,5916.42,5916.42,Thai Baht
IV,2970618,2018-09-03,Veritas Service,17737-M1-24,2,9240.00,18480.00,18480.00,16576.56,1903.44,1903.44,Thai Baht
IV,2970671,2018-09-03,Fortinet PJ,FML-200E-BDL-640-12,1,47900.00,47900.00,47900.00,65640.44,-17740.44,-17740.44,Thai Baht
IV,2970671,2018-09-03,Fortinet RR,FG-100E-BDL,1,36000.00,36000.00,36000.00,13882.14,22117.86,22117.86,Thai Baht
IV,2970679,2018-09-03,Intermec Technologies Corp.,HH400-R1-2USB-1,49,2150.00,105350.00,105350.00,102189.50,3160.50,3160.50,Thai Baht
IV,2970680,2018-09-03,Intermec Technologies Corp.,1250G-2USB-1,11,2000.00,22000.00,22000.00,20593.43,1406.57,1406.57,Thai Baht
IV,2970681,2018-09-03,Intermec Technologies Corp.,7190G-2USBX-0,2,4050.00,8100.00,8100.00,7938.00,162.00,162.00,Thai Baht
IV,2970682,2018-09-03,Intermec Technologies Corp.,1250G-2USB-1,60,2000.00,120000.00,120000.00,116400.00,3600.00,3600.00,Thai Baht
IV,2970683,2018-09-03,Intermec Technologies Corp.,1300G-2USB,6,2950.00,17700.00,17700.00,16178.82,1521.18,1521.18,Thai Baht
IV,2970684,2018-09-03,Intermec Technologies Corp.,1900GSR-2USB,5,4500.00,22500.00,22500.00,21824.20,675.80,675.80,Thai Baht
IV,2970685,2018-09-03,Symantec Enterprise,SEP-COM-AG-50-99-AP-B,65,172.00,11180.00,11180.00,10703.55,476.45,476.45,Thai Baht
IV,2970685,2018-09-03,Symantec Enterprise,SEP-CSUP-AG-50-99-AP-B,195,215.00,41925.00,41925.00,40154.40,1770.60,1770.60,Thai Baht
IV,2970772,2018-09-04,Symantec Enterprise,SEP-COM-1-24-AP-B,6,305.00,1830.00,1830.00,1710.72,119.28,119.28,Thai Baht
IV,2970772,2018-09-04,Symantec Enterprise,SEP-CSUP-1-24-AP-B,6,395.00,2370.00,2370.00,2138.40,231.60,231.60,Thai Baht
IV,2970776,2018-09-04,Symantec Enterprise,SEP-COM-25-49-AP-B,37,253.00,9361.00,9314.19,8385.98,928.21,975.02,Thai Baht
IV,2970776,2018-09-04,Symantec Enterprise,SEP-CSUP-25-49-AP-B,37,316.00,11692.00,11633.54,10485.50,1148.04,1206.50,Thai Baht
IV,2970779,2018-09-04,Symantec Enterprise,SEP-COM-1-24-AP-B,13,300.00,3900.00,3900.00,3706.56,193.44,193.44,Thai Baht
IV,2970779,2018-09-04,Symantec Enterprise,SEP-CSUP-1-24-AP-B,39,380.00,14820.00,14820.00,13899.60,920.40,920.40,Thai Baht
IV,2970780,2018-09-04,Symantec Enterprise,SEP-COM-1-24-AP-B,1,316.00,316.00,316.00,285.12,30.88,30.88,Thai Baht
IV,2970780,2018-09-04,Symantec Enterprise,SEP-CSUP-1-24-AP-B,1,395.00,395.00,395.00,356.40,38.60,38.60,Thai Baht
IV,2970781,2018-09-04,Symantec Enterprise,SEP-COM-1-24-AP-B,2,315.00,630.00,630.00,570.24,59.76,59.76,Thai Baht
IV,2970781,2018-09-04,Symantec Enterprise,SEP-CSUP-1-24-AP-B,2,395.00,790.00,790.00,712.80,77.20,77.20,Thai Baht
IV,2970813,2018-09-04,VMWare Inc,VS6-ES-ESPL-UG-C,1,130000.00,130000.00,130000.00,122672.00,7328.00,7328.00,Thai Baht
IV,2970813,2018-09-04,VMWare Inc,VS6-ESP-KIT-P-SSS-C,1,35100.00,35100.00,35100.00,33180.48,1919.52,1919.52,Thai Baht
IV,2970813,2018-09-04,Veeam,V-ESSPLS-VS-P0000-00,1,79200.00,79200.00,79200.00,72530.64,6669.36,6669.36,Thai Baht
IV,2970813,2018-09-04,Veeam,V-ESSPLS-VS-P02YP-00,1,32300.00,32300.00,32300.00,29561.00,2739.00,2739.00,Thai Baht
IV,2970849,2018-09-04,Fujitsu Scanner,PA03670-B051,1,18900.00,18900.00,18900.00,18000.00,900.00,900.00,Thai Baht
IV,2970858,2018-09-04,Symantec Enterprise,S-SBE-NEW-1-24-1Y-B,1,717.00,717.00,717.00,646.80,70.20,70.20,Thai Baht
IV,2970859,2018-09-04,Intermec Technologies Corp.,MK7120-31A38,5,3900.00,19500.00,19500.00,19466.04,33.96,33.96,Thai Baht
IV,2970981,2018-09-04,F5 Networks,F5-UPG-SFPC-R,1,10000.00,10000.00,10000.00,9135.64,864.36,864.36,Thai Baht
IV,2970994,2018-09-04,Nutanix,C-CBL-NONE,1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2970994,2018-09-04,Nutanix,L-ENCR,1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2970994,2018-09-04,Nutanix,C-CPU-2620V4,2,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2970994,2018-09-04,Nutanix,C-HDD-4TB-3.5,10,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2970994,2018-09-04,Nutanix,C-NIC-10G-4-S8,1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2970994,2018-09-04,Nutanix,C-CBL-NONE,1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2970994,2018-09-04,Nutanix,NX-8135-G6-A5345,1,2600000.00,2600000.00,2600000.00,976121.91,1623878.09,1623878.09,Thai Baht
IV,2970994,2018-09-04,Nutanix,C-CPU-6148,2,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2970994,2018-09-04,Nutanix,C-SSD-1.92TB-A5-A,2,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2970994,2018-09-04,Nutanix,C-NIC-10GSFP4-A,1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2970994,2018-09-04,Nutanix,S-PRD-8035-G6-38MO,1,0.00,0.00,0.00,397939.74,-397939.74,-397939.74,Thai Baht
IV,2970994,2018-09-04,Nutanix,L-ULT-8035-G6,1,0.00,0.00,0.00,337484.70,-337484.70,-337484.70,Thai Baht
IV,2970994,2018-09-04,Nutanix,LIC-FLOW-3YR-1,1,0.00,0.00,0.00,123773.79,-123773.79,-123773.79,Thai Baht
IV,2970994,2018-09-04,Nutanix,NX-1155-G5-00302,1,0.00,0.00,0.00,441820.10,-441820.10,-441820.10,Thai Baht
IV,2970994,2018-09-04,Nutanix,S-PRD-1155-G5-38MO,1,0.00,0.00,0.00,122606.99,-122606.99,-122606.99,Thai Baht
IV,2970994,2018-09-04,Nutanix,L-ULT-1155-G5,1,0.00,0.00,0.00,49417.27,-49417.27,-49417.27,Thai Baht
IV,2970994,2018-09-04,Nutanix,C-MEM-32R4-26A,16,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2970994,2018-09-04,Nutanix,C-HDD-6TB-A5-A,4,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2970994,2018-09-04,Nutanix,L-ENCR,1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2970994,2018-09-04,Nutanix,C-MEM-16GB-DDR4-2400,4,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2970994,2018-09-04,Nutanix,C-SSD-960GB-3.5-C,2,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2970994,2018-09-04,Nutanix,L-ENCR,1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2971015,2018-09-04,Fortinet PJ,FAZ-200F,1,92000.00,92000.00,92000.00,86000.00,6000.00,6000.00,Thai Baht
IV,2971015,2018-09-04,Fortinet RR,FC-10-L200F-311-02-12,1,12000.00,12000.00,12000.00,9246.00,2754.00,2754.00,Thai Baht
IV,2971016,2018-09-04,Symantec Enterprise,SEP-COM-1-24-AP-B,1,316.00,316.00,314.42,283.39,31.03,32.61,Thai Baht
IV,2971016,2018-09-04,Symantec Enterprise,SEP-CSUP-1-24-AP-B,1,395.00,395.00,393.02,354.24,38.78,40.76,Thai Baht
IV,2971033,2018-09-04,Red Hat,RH00003RN,2,41240.00,82480.00,82480.00,76694.00,5786.00,5786.00,Thai Baht
IV,2971125,2018-09-04,Veeam,V-ESSENT-VS-P0000-00,3,52800.00,158400.00,158400.00,145061.28,13338.72,13338.72,Thai Baht
IV,2971246,2018-09-04,Veritas,11374-M0008,7,95000.00,665000.00,665000.00,530291.79,134708.21,134708.21,Thai Baht
IV,2971246,2018-09-04,Veritas,11368-M0008,4,430000.00,1720000.00,1720000.00,1271953.56,448046.44,448046.44,Thai Baht
IV,2971246,2018-09-04,Veritas,13030-M0008,1,705000.00,705000.00,705000.00,568467.68,136532.32,136532.32,Thai Baht
IV,2971246,2018-09-04,Veritas,11401-M0008,2,1505000.00,3010000.00,3010000.00,3037658.50,-27658.50,-27658.50,Thai Baht
IV,2971452,2018-09-04,Fortinet RR,FG-100E-BDL,1,73000.00,73000.00,73000.00,67747.45,5252.55,5252.55,Thai Baht
IV,2971769,2018-09-05,Intermec Technologies Corp.,PS-05-1000W-A,60,770.00,46200.00,46200.00,38282.51,7917.49,7917.49,Thai Baht
IV,2971771,2018-09-05,VMWare Inc,VS6-STD-A,1,17700.00,17700.00,17700.00,16745.85,954.15,954.15,Thai Baht
IV,2971771,2018-09-05,VMWare Inc,VS6-STD-P-SSS-A,1,10500.00,10500.00,10500.00,9593.10,906.90,906.90,Thai Baht
IV,2971772,2018-09-05,Intermec Technologies Corp.,RP4A0000B00,1,16900.00,16900.00,16900.00,15831.63,1068.37,1068.37,Thai Baht
IV,2971860,2018-09-05,Red Hat,RH00003,2,44240.00,88480.00,88480.00,84053.88,4426.12,4426.12,Thai Baht
IV,2971944,2018-09-05,Symantec Enterprise,SEP-NEW-1-25,10,542.00,5420.00,5420.00,4723.20,696.80,696.80,Thai Baht
IV,2971944,2018-09-05,Symantec Enterprise,SEP-SUP-1-25,10,678.00,6780.00,6780.00,5904.00,876.00,876.00,Thai Baht
IV,2972035,2018-09-05,Veeam,V-VBRENT-VS-P0000-00,1,45500.00,45500.00,45500.00,40294.80,5205.20,5205.20,Thai Baht
IV,2972160,2018-09-05,Fortinet RR,FG-80E-BDL,1,37000.00,37000.00,37000.00,34366.23,2633.77,2633.77,Thai Baht
IV,2972440,2018-09-05,Red Hat,RH00003,5,39400.00,197000.00,197000.00,191735.00,5265.00,5265.00,Thai Baht
IV,2972500,2018-09-06,Microsoft Server,9EM-00228,8,3625.00,29000.00,28855.00,28323.36,531.64,676.64,Thai Baht
IV,2972518,2018-09-06,Webnic,SYMTSS-38,1,20400.00,20400.00,20400.00,18368.00,2032.00,2032.00,Thai Baht
IV,2972519,2018-09-06,Acronis Asia Pte Ltd,SPQBMSENS,1,10000.00,10000.00,10000.00,7537.50,2462.50,2462.50,Thai Baht
